Attrition_Flag,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Total_Revolving_Bal,Contacts_Count_12_mon,Avg_Utilization_Ratio,Total_Trans_Amt,Months_Inactive_12_mon,Total_Relationship_Count,Total_Amt_Chng_Q4_Q1
1,36,0.8,1603,3,0.221,1300,3,6,0.591
1,31,0.632,1895,0,0.657,1366,2,6,0.387
1,39,1.053,1257,3,0.476,1439,2,6,0.891
1,46,0.643,2043,0,0.729,1241,3,6,0.583
1,33,0.941,809,3,0.048,1917,3,3,1.566
1,39,0.625,1672,3,0.179,1391,1,4,0.696
1,31,0.824,2517,0,0.911,1246,1,4,0.938
1,27,0.688,1044,2,0.06,1248,3,5,1.08
1,44,1.316,2493,0,0.78,1936,2,3,0.665
1,63,0.575,1786,2,0.35,2375,3,3,1.06
1,25,1.083,2517,2,0.636,1238,1,3,0.484
1,41,0.864,1985,1,0.632,1626,3,5,1.346
0,22,0.833,710,3,0.176,791,3,3,0.731
1,28,0.333,0,3,0.0,1204,3,5,0.479
1,33,0.5,2008,2,0.093,1300,2,5,0.691
1,47,0.88,1535,0,0.24,1612,2,3,1.138
1,28,1.0,1658,3,0.698,1071,2,4,0.638
1,37,0.762,1721,3,0.877,1378,3,3,0.68
1,29,0.381,1084,2,0.255,1100,2,6,0.63
1,45,0.607,1152,0,0.226,2052,1,5,0.94
1,33,1.357,2517,3,0.78,1349,2,3,0.949
1,36,0.714,977,3,0.048,1215,1,6,0.893
0,25,0.562,2137,3,0.078,1149,2,3,1.048
1,50,0.786,1540,0,0.798,2354,2,5,1.142
1,40,0.481,2019,2,0.781,2644,3,6,0.525
0,14,0.556,1799,3,0.148,918,3,3,1.022
1,31,1.214,2113,2,0.061,1362,2,3,0.618
1,37,0.85,1013,1,0.029,1222,3,6,0.575
1,32,0.684,0,2,0.0,1364,1,4,0.62
1,40,1.0,1203,2,0.12,1463,1,4,0.93
1,31,0.824,2318,0,0.651,1631,3,5,1.265
1,55,0.41,1513,4,0.076,1878,3,4,0.802
1,32,0.455,838,2,0.169,1489,3,6,0.591
1,37,0.609,1603,3,0.514,1437,2,3,1.167
1,37,0.609,2332,0,0.108,1313,2,4,0.755
1,38,0.462,1412,2,0.257,1290,2,4,0.722
1,49,1.579,1124,2,0.204,1975,3,4,1.391
0,22,0.692,0,3,0.0,807,2,1,0.644
1,28,0.556,1466,0,0.202,1438,3,5,0.512
1,29,0.611,1692,2,0.231,1233,3,6,0.701
0,27,0.421,0,3,0.0,709,5,3,0.676
1,39,0.56,1387,3,0.18,1597,3,4,0.861
1,28,1.154,0,0,0.0,1283,3,6,0.865
1,37,0.276,2517,3,0.197,1101,1,3,0.892
1,36,0.333,1601,2,0.061,1593,3,3,0.493
1,46,0.533,1928,0,0.617,1631,2,6,0.412
1,53,0.606,2259,2,0.458,2194,1,6,1.134
1,27,0.929,0,3,0.0,1128,3,6,0.605
1,35,0.25,1667,3,0.142,1497,3,6,0.566
1,50,0.515,0,3,0.0,1385,1,4,1.058
1,27,1.455,0,3,0.0,1449,2,4,1.337
0,28,0.273,0,1,0.0,974,3,3,1.004
0,18,0.5,0,3,0.0,731,2,3,0.749
1,37,1.176,0,0,0.0,1191,2,4,0.791
1,34,0.308,1788,2,0.075,1421,2,4,0.631
1,35,0.591,1010,4,0.436,1256,2,4,0.81
1,50,0.852,1040,2,0.054,1744,3,4,0.904
1,39,0.625,1993,1,0.374,1766,3,5,0.777
1,48,0.778,1276,0,0.081,2229,2,5,1.389
1,39,1.053,894,2,0.051,1773,2,6,1.285
1,37,0.85,0,2,0.0,1860,3,6,1.078
1,27,0.688,0,1,0.0,1179,3,3,0.684
0,16,0.333,0,2,0.0,906,3,3,0.749
1,54,0.35,1616,2,0.491,2781,1,6,0.466
1,53,0.606,1728,2,0.719,1650,3,5,0.652
1,37,0.762,1999,0,0.216,1446,1,6,0.812
1,48,0.371,895,3,0.244,1703,3,6,0.658
0,17,0.214,0,3,0.0,761,5,2,0.856
1,44,0.63,0,2,0.0,1536,2,4,0.533
1,36,1.118,2480,2,0.572,1373,3,3,0.543
1,29,0.706,1034,2,0.32,1256,3,5,0.759
0,16,0.231,2517,1,0.212,643,3,1,0.766
1,45,0.406,1938,0,0.056,1215,2,4,0.426
1,58,0.706,1961,2,0.099,2244,6,6,1.125
1,36,0.5,1729,2,0.07,1409,2,4,0.408
1,23,1.091,1975,1,0.545,1469,2,4,0.708
1,59,0.405,960,2,0.155,1847,1,4,0.709
1,29,0.526,1945,0,0.178,1277,1,5,0.886
1,24,0.5,0,3,0.0,1227,2,6,0.695
1,38,0.652,1184,2,0.214,1336,2,3,0.85
1,58,0.349,706,1,0.036,1110,1,4,1.317
1,26,0.857,1412,3,0.482,1474,2,6,0.763
1,44,0.76,1618,3,0.314,1955,3,4,1.073
0,17,0.308,0,3,0.0,660,3,5,0.701
0,18,1.25,0,3,0.0,888,2,2,1.037
1,45,1.143,1170,3,0.393,1785,1,6,1.297
0,14,0.273,788,2,0.144,705,2,1,0.526
1,25,0.923,1822,2,0.666,1211,1,3,0.593
1,40,0.212,862,1,0.599,1391,2,6,0.65
1,29,0.812,1782,0,0.33,1407,3,4,0.976
1,50,0.515,2174,1,0.063,1616,1,5,0.426
1,43,0.536,1311,2,0.663,1498,2,6,0.995
1,38,0.652,2252,1,0.258,1536,1,3,0.831
1,45,0.452,1378,1,0.159,1594,1,4,0.799
1,30,0.5,710,2,0.077,1190,1,6,0.735
1,37,0.85,1430,0,0.185,1248,5,6,0.822
0,21,0.75,0,3,0.0,827,4,3,0.993
0,18,0.5,0,3,0.0,920,1,6,0.685
1,54,0.543,0,2,0.0,1755,2,6,0.676
0,15,0.5,0,2,0.0,804,2,3,0.737
1,30,0.429,0,2,0.0,1196,2,4,0.296
0,22,0.692,361,3,0.251,850,1,4,0.963
1,28,0.647,1314,2,0.055,1644,2,3,1.487
1,50,0.429,693,1,0.059,1749,3,6,0.914
1,45,0.8,845,2,0.371,2307,2,3,1.328
1,45,0.607,1113,0,0.275,1757,3,3,0.717
1,35,1.059,1853,2,0.506,1826,2,6,0.963
0,17,0.214,0,3,0.0,799,2,2,0.672
1,60,0.579,1575,2,0.448,2121,5,4,0.625
1,29,0.381,0,0,0.0,1468,1,4,0.619
1,46,0.643,1185,2,0.07,1482,2,3,0.552
1,37,0.85,2104,3,0.128,1726,2,4,0.955
1,31,0.409,1118,3,0.051,1806,2,4,0.658
1,43,0.387,1437,0,0.09,1405,2,5,0.584
1,50,0.724,1150,2,0.269,2052,3,5,1.064
1,34,0.7,1309,2,0.178,1175,1,6,0.504
1,37,0.37,479,3,0.333,1786,1,4,0.553
1,58,0.415,1077,3,0.125,1675,3,6,0.872
1,36,0.895,1705,3,0.091,1200,3,4,0.807
1,37,0.542,819,3,0.039,1283,2,4,0.499
1,57,0.781,1570,0,0.53,1937,3,5,0.908
1,38,0.727,1528,2,0.135,2033,2,4,1.142
1,37,1.056,2517,3,0.303,1915,1,6,1.455
1,36,0.895,2217,2,0.682,1988,2,4,1.06
1,30,1.5,1358,2,0.456,1648,1,5,1.242
1,45,0.667,901,0,0.102,1902,1,4,0.825
1,35,0.522,2170,2,0.584,1454,3,3,0.524
0,24,0.412,0,3,0.0,838,1,6,0.65
1,61,0.649,0,3,0.0,1918,2,4,0.709
0,25,0.667,0,3,0.0,837,1,4,0.881
1,78,0.56,1040,2,0.337,4311,3,6,0.729
1,33,0.32,1550,2,0.146,1567,2,3,0.692
1,39,0.345,0,2,0.0,1905,1,4,0.668
1,26,0.529,1566,2,0.128,1422,1,5,0.539
1,32,0.778,0,0,0.0,1680,2,6,0.867
1,41,0.367,1593,3,0.51,1652,1,3,0.869
1,26,0.857,2485,0,0.221,1158,3,5,0.736
1,46,0.586,2021,2,0.819,1797,3,3,0.906
1,55,0.571,1355,3,0.061,1911,2,4,0.69
1,27,0.688,0,3,0.0,1260,2,6,0.767
1,45,0.324,852,2,0.217,1489,2,5,0.433
1,31,1.385,1372,3,0.171,1794,3,3,0.896
1,42,0.75,2517,0,0.183,1510,2,6,0.501
0,47,0.306,1406,3,0.046,3231,3,3,1.336
1,32,1.0,1762,2,0.543,1274,2,6,0.661
1,57,0.676,2379,3,0.81,1572,1,6,0.694
1,41,0.708,1133,2,0.788,1935,1,6,0.759
1,59,0.405,491,3,0.079,2187,3,6,1.054
1,25,0.25,1166,3,0.189,1417,1,3,0.803
1,31,0.476,1811,2,0.153,1465,3,4,0.754
1,45,0.452,954,2,0.202,1570,2,5,0.6
1,40,0.29,2517,0,0.403,1445,2,5,0.607
0,15,0.364,306,3,0.213,694,1,3,1.035
1,40,0.481,1578,2,0.046,1929,1,3,0.725
1,64,1.0,864,2,0.037,2447,1,4,1.373
1,31,0.55,1676,3,0.068,1306,2,5,0.566
0,10,0.25,900,2,0.033,646,2,2,1.031
1,35,0.591,1686,3,0.285,1236,1,6,0.702
1,63,0.615,2326,2,0.271,2513,1,6,1.226
1,48,0.778,2517,3,0.798,2091,3,4,1.516
0,22,0.375,800,3,0.112,854,1,5,0.986
1,25,1.083,700,2,0.456,1848,1,5,2.282
0,17,0.133,554,3,0.261,949,3,3,0.857
1,37,0.423,1213,2,0.071,1371,2,3,0.604
1,49,0.75,2387,2,0.41,1804,2,6,0.76
1,43,0.344,2517,3,0.712,1605,1,3,1.021
1,38,0.583,2129,3,0.062,1463,1,3,0.587
1,41,0.708,0,3,0.0,1279,4,6,0.757
1,28,0.4,843,3,0.35,1470,3,5,1.008
1,38,0.462,0,2,0.0,1265,1,4,0.481
1,60,0.429,1381,2,0.515,2002,2,5,0.794
1,33,0.833,2517,2,0.073,1475,3,4,0.741
1,30,0.667,0,2,0.0,1419,2,4,0.789
1,37,0.542,0,3,0.0,1628,3,5,0.745
1,29,1.071,1235,3,0.593,1337,2,4,1.485
1,27,0.421,1468,2,0.515,1135,2,3,0.517
1,26,0.368,1266,3,0.037,1161,1,3,0.846
1,38,0.52,1292,2,0.203,1571,1,6,1.027
1,40,0.538,1553,3,0.101,1916,1,4,0.747
1,30,0.364,1927,3,0.757,1346,1,5,0.939
0,24,0.143,0,3,0.0,805,1,1,0.688
1,18,0.8,2517,2,0.286,1195,3,3,0.492
1,34,0.545,1566,3,0.457,1155,1,6,0.557
1,34,0.545,0,2,0.0,1431,2,6,0.597
1,25,0.471,906,2,0.05,1194,3,5,0.62
1,33,0.571,1753,3,0.654,1154,1,3,0.32
1,34,0.545,1734,3,0.371,1232,4,6,0.413
1,30,0.875,1693,3,0.692,1269,1,3,0.502
1,35,1.5,0,3,0.0,1742,3,3,0.898
1,26,1.0,996,2,0.122,1379,2,6,0.594
1,35,0.842,1571,2,0.345,1870,3,5,1.441
1,32,0.684,984,1,0.051,1207,2,4,0.956
0,15,0.364,1930,3,0.825,781,3,3,0.987
1,38,0.407,1389,0,0.1,1773,3,6,1.178
0,20,0.333,513,2,0.206,864,2,4,0.678
1,39,1.167,1791,2,0.056,1559,1,6,0.906
1,64,0.524,2517,2,0.976,1830,3,5,0.896
1,43,0.654,1538,2,0.17,1542,3,6,0.77
1,47,0.516,0,2,0.0,1506,1,4,0.499
1,41,0.464,0,0,0.0,1175,1,6,0.528
1,20,1.857,2258,3,0.347,1383,2,3,0.785
1,57,0.629,1183,4,0.292,1837,3,3,0.794
1,40,0.481,1665,2,0.139,1191,3,3,0.675
1,53,0.963,0,2,0.0,1793,2,3,0.708
1,49,0.4,1295,1,0.109,1560,2,5,0.84
1,59,0.686,1010,2,0.278,1564,3,4,0.596
1,38,1.235,2517,3,0.227,1843,3,3,1.048
1,61,0.649,1435,3,0.127,2165,3,3,0.735
1,41,0.323,1656,0,0.324,1631,1,4,0.711
1,32,0.391,1543,1,0.745,1265,1,5,0.486
1,35,0.667,1656,3,0.402,1455,3,4,0.561
1,27,0.929,1335,3,0.226,1137,3,5,0.914
1,35,0.75,541,3,0.069,1367,2,6,0.764
1,26,0.733,842,2,0.142,1292,2,6,0.56
1,46,0.438,1745,2,0.259,1682,3,5,0.559
1,39,0.5,1542,2,0.397,1598,1,6,1.015
1,39,0.625,1639,0,0.657,1555,2,4,0.858
1,36,0.8,987,2,0.045,2409,3,4,1.633
1,65,0.585,1542,1,0.045,1770,3,4,0.869
1,45,0.8,967,0,0.177,1526,2,3,0.701
0,28,0.4,0,3,0.0,891,2,2,0.694
1,42,0.355,1224,3,0.611,1756,3,4,0.646
1,22,1.0,1902,2,0.246,1241,3,6,1.181
1,43,0.87,1847,1,0.101,1681,1,4,0.845
1,32,0.778,1846,2,0.227,1224,2,4,0.857
1,38,0.52,1660,3,0.284,1572,2,6,0.786
1,50,0.562,942,3,0.092,1566,3,6,1.042
1,40,0.6,727,0,0.027,1579,1,5,0.687
1,31,0.409,1418,3,0.632,1334,3,6,0.39
1,34,0.889,1839,2,0.053,1230,1,4,0.69
0,25,0.562,0,2,0.0,767,3,5,0.894
0,16,0.231,0,3,0.0,724,2,3,0.57
1,49,0.633,1178,2,0.059,1638,3,4,0.909
1,47,0.88,0,3,0.0,1349,3,3,0.816
1,48,0.92,989,2,0.029,1751,2,4,1.219
1,40,0.333,1214,2,0.268,1414,1,3,0.813
1,32,0.6,1705,3,0.578,1260,2,5,0.605
0,27,0.421,392,3,0.051,965,2,6,0.764
1,25,0.667,2216,0,0.086,1121,1,5,0.856
1,28,0.474,1525,2,0.087,1411,3,5,0.859
1,49,0.441,1197,3,0.318,1602,3,4,0.621
1,47,0.424,1274,2,0.123,1617,2,5,0.445
1,36,0.5,1472,1,0.056,1244,1,4,0.742
1,29,0.611,1967,1,0.803,1263,6,4,0.589
1,25,0.25,1864,2,0.594,1036,1,5,0.693
1,39,1.438,0,2,0.0,1217,3,4,0.519
1,35,0.842,1508,1,0.071,1556,3,4,0.505
1,62,0.59,1380,3,0.684,2005,2,6,1.158
1,67,0.763,668,3,0.019,1698,2,3,0.678
1,45,0.875,1890,3,0.19,2041,3,5,1.043
1,31,0.632,1203,2,0.059,1102,3,4,0.66
1,30,1.308,1747,2,0.722,1346,1,3,0.691
1,35,0.207,2404,3,0.078,1511,6,5,0.609
1,42,0.909,2035,2,0.77,1761,3,3,1.119
1,61,0.649,2350,1,0.291,2117,1,4,1.03
0,15,0.5,2238,3,0.548,596,3,2,0.568
1,46,0.314,1597,2,0.73,2560,2,5,0.777
1,39,0.345,1092,2,0.032,1409,3,3,0.737
1,33,0.737,1758,2,0.524,1759,3,4,0.723
1,66,0.65,0,3,0.0,1886,3,6,0.928
0,29,2.222,0,3,0.0,915,3,2,0.856
1,41,0.519,1630,2,0.05,1343,3,6,0.646
1,56,0.647,1449,3,0.115,1870,2,3,0.703
1,25,1.778,2400,2,0.81,1557,2,4,1.296
1,49,1.45,1935,3,0.511,1824,3,6,1.558
1,26,0.444,834,0,0.306,1294,1,5,0.568
1,31,0.824,1581,1,0.473,1545,1,3,1.146
0,25,0.562,0,1,0.0,820,3,6,0.701
1,47,0.469,1884,3,0.294,1675,1,4,0.678
1,37,0.542,1635,2,0.393,1678,2,6,0.778
1,48,0.655,2144,2,0.099,2117,1,6,0.654
1,56,0.75,1688,2,0.054,1721,2,5,0.765
1,23,0.533,1694,0,0.055,1267,1,3,0.86
1,33,1.2,1345,1,0.104,1562,3,6,1.061
1,35,0.346,814,0,0.096,1193,3,3,0.504
1,34,0.478,694,2,0.048,1254,3,4,0.558
1,32,3.571,1927,3,0.134,1731,2,6,2.675
1,39,0.696,1705,1,0.219,1099,2,5,0.597
0,19,0.583,0,2,0.0,747,1,2,0.935
1,35,0.944,0,3,0.0,1352,2,6,0.563
1,47,0.741,2035,0,0.709,1770,2,4,0.613
1,50,0.923,0,3,0.0,1812,1,5,0.759
1,58,0.526,1843,1,0.621,1673,3,3,0.681
1,65,0.512,1545,2,0.719,2167,3,4,0.682
1,56,0.75,2517,1,0.412,2369,3,6,0.691
1,47,1.043,1487,2,0.082,1582,2,5,0.792
1,33,0.5,1395,0,0.553,1800,3,6,1.048
1,44,0.467,0,2,0.0,1567,2,5,0.822
0,19,0.462,0,2,0.0,647,3,3,0.698
1,39,0.696,1117,2,0.112,1447,2,3,0.515
1,37,0.423,1663,3,0.428,1145,1,6,0.664
1,78,0.625,0,3,0.0,3280,1,3,0.475
1,35,0.522,1393,0,0.465,1577,2,4,1.12
1,25,0.786,2211,2,0.2,1140,3,5,0.897
1,40,1.105,1794,2,0.53,1736,3,6,0.671
1,36,1.25,1648,3,0.103,1436,1,6,0.732
1,38,0.583,1295,3,0.051,1513,3,5,0.557
1,69,0.568,1705,1,0.707,2505,2,6,0.798
1,51,0.5,717,0,0.166,1723,3,4,0.808
1,48,0.548,2227,1,0.859,1695,1,6,0.633
1,44,0.692,2517,2,0.46,1532,3,5,0.967
1,43,1.048,2116,0,0.859,2110,3,5,0.744
1,45,0.607,1610,3,0.677,1807,2,3,0.448
1,46,0.533,1602,3,0.08,1687,4,6,0.466
1,45,0.452,2025,2,0.253,1481,2,4,0.789
1,37,0.194,1984,3,0.586,1318,2,6,0.573
1,45,0.552,1631,2,0.206,1946,3,3,0.889
1,41,0.519,713,0,0.062,1481,3,4,0.84
1,42,2.5,1482,2,0.109,2168,1,4,0.893
1,32,0.6,1791,3,0.803,1583,1,6,1.139
1,34,0.478,2190,1,0.425,1229,1,4,0.426
1,42,0.448,1729,0,0.801,1718,3,3,1.1
1,34,0.889,1262,2,0.054,1402,2,6,0.718
0,29,0.381,861,2,0.084,1127,3,2,0.78
1,31,0.55,1669,1,0.645,1053,2,3,0.788
1,25,0.923,1603,3,0.149,1340,2,4,0.471
0,21,0.615,0,1,0.0,732,3,4,0.858
1,71,0.651,0,3,0.0,2346,1,3,0.813
1,45,0.667,733,2,0.033,1580,3,6,0.987
0,28,0.333,350,4,0.037,1196,3,2,1.024
1,50,0.786,2134,0,0.343,2086,5,4,1.25
1,57,0.629,2265,1,0.878,1665,3,3,0.824
1,39,0.393,0,2,0.0,1495,2,6,0.871
1,58,0.657,1892,1,0.304,2187,3,6,0.983
1,23,0.917,2517,1,0.814,1371,3,5,0.855
1,37,0.682,0,3,0.0,1235,3,4,0.808
1,40,0.538,1123,0,0.231,1556,2,3,0.938
1,24,0.6,0,3,0.0,1212,3,6,1.034
1,60,0.714,2517,2,0.342,2701,3,4,0.877
1,47,0.808,2420,3,0.848,1750,3,3,0.858
1,43,0.387,1084,2,0.064,1610,3,4,0.928
1,63,1.032,2322,3,0.231,2184,2,6,0.894
1,41,0.577,870,2,0.545,1745,1,6,0.694
1,40,0.481,1385,1,0.163,1381,2,3,0.611
1,37,0.947,658,3,0.118,1793,3,6,0.627
1,36,1.0,2127,2,0.729,1831,3,3,1.074
1,36,0.241,2037,3,0.304,1468,3,3,0.401
0,32,0.778,1067,3,0.125,1097,2,2,0.931
1,44,1.0,0,3,0.0,1682,2,6,0.838
1,37,0.194,0,2,0.0,1451,2,5,0.527
1,44,0.467,2242,1,0.222,1509,2,3,0.662
1,57,0.425,0,1,0.0,1895,2,6,0.584
1,40,0.429,1642,2,0.062,1403,3,5,0.651
1,31,0.348,1142,1,0.232,1420,3,6,0.507
1,31,0.722,674,1,0.469,1717,2,6,2.18
1,29,0.318,1204,2,0.045,1131,2,5,0.428
1,22,1.0,1347,3,0.039,1005,3,4,0.801
1,24,0.714,747,2,0.519,948,3,3,0.491
1,34,0.478,758,2,0.406,1549,2,6,0.91
0,26,0.529,0,3,0.0,965,2,5,0.907
1,41,1.05,1961,3,0.073,1958,1,5,0.641
1,22,0.571,1478,3,0.272,1266,1,3,0.664
1,29,1.071,2517,3,0.33,1367,1,6,1.007
1,48,0.6,1576,3,0.325,1489,3,3,0.809
1,33,0.941,1707,1,0.636,1582,1,6,1.254
1,42,0.75,2257,2,0.702,2516,1,3,1.279
1,49,0.4,2324,3,0.432,1557,3,4,0.423
0,32,0.524,1452,3,0.181,1084,3,5,0.929
1,47,0.958,997,3,0.693,2583,2,4,1.867
1,30,0.579,2365,3,0.809,1371,3,3,0.691
1,49,0.581,1479,3,0.16,1537,3,5,0.843
1,60,0.875,2103,0,0.238,3753,3,5,0.559
1,31,0.292,1421,1,0.161,1104,1,6,0.568
1,42,0.312,1707,1,0.479,1482,1,4,0.506
1,29,0.812,2104,2,0.259,1299,3,4,0.837
1,48,0.412,673,3,0.468,2167,3,6,0.595
1,40,1.222,1399,2,0.569,1563,2,4,0.739
1,52,0.486,1635,3,0.356,1772,2,5,0.952
0,35,0.842,0,3,0.0,1254,1,2,1.036
1,35,0.667,1515,3,0.811,2229,3,3,1.359
1,63,0.969,1099,2,0.209,2195,1,3,1.178
1,28,0.556,1759,3,0.087,1362,3,3,0.476
1,37,1.176,2517,2,0.34,2398,3,4,1.924
1,56,0.697,2082,3,0.171,2649,2,3,1.554
1,34,0.889,0,3,0.0,1463,2,3,0.738
1,27,0.8,1095,3,0.258,1174,3,3,0.947
1,36,0.895,1978,1,0.164,1836,3,6,0.877
1,39,0.56,1762,3,0.63,1817,1,5,0.986
1,36,0.333,0,1,0.0,1387,1,3,0.74
1,55,0.667,1719,3,0.304,2028,2,3,0.606
1,36,0.385,2517,1,0.183,1582,1,6,0.788
1,37,0.85,1730,3,0.372,1774,2,6,0.683
1,36,0.385,1521,1,0.605,1636,3,3,0.638
0,25,0.389,0,3,0.0,1031,2,3,0.854
0,33,0.32,288,3,0.033,916,3,1,0.639
1,31,0.722,1485,3,0.637,1198,3,5,0.692
1,54,0.688,1539,3,0.507,2189,5,5,0.707
1,36,0.44,0,1,0.0,1257,6,6,0.731
1,35,0.842,2206,1,0.749,1503,3,6,0.983
1,24,0.263,0,2,0.0,1353,3,3,0.442
0,27,1.25,0,3,0.0,811,1,2,1.038
1,21,0.615,1714,2,0.09,1270,3,4,0.786
1,53,0.606,1177,3,0.219,1840,3,5,0.939
1,75,0.829,1890,2,0.243,2585,1,5,0.754
1,33,0.737,2047,1,0.223,1807,1,6,1.419
1,52,0.677,1726,3,0.05,1729,1,4,0.867
1,35,0.4,1542,2,0.129,1211,1,5,0.77
1,44,0.189,1691,3,0.11,1763,2,3,0.814
1,34,0.259,0,1,0.0,1395,1,6,0.589
1,43,0.72,2307,2,0.096,1843,1,6,0.912
1,33,1.357,1292,3,0.684,1517,3,4,0.772
1,50,1.0,2091,2,0.674,1977,2,3,0.704
1,49,0.815,2517,2,0.794,2027,2,5,1.301
1,43,1.15,1901,0,0.055,1497,2,6,0.914
1,31,0.632,0,2,0.0,1134,3,4,0.49
1,65,0.806,2310,2,0.134,3663,2,6,0.844
1,31,0.632,629,3,0.201,1483,3,4,0.749
1,63,0.537,1631,2,0.137,1956,2,3,0.748
0,25,0.471,0,1,0.0,940,3,3,0.938
1,56,0.75,1900,3,0.582,2183,3,4,1.568
1,74,0.721,1286,3,0.464,2920,3,3,1.068
1,41,0.708,2172,2,0.611,1221,2,3,0.402
1,60,0.765,1566,2,0.171,1790,2,3,0.971
1,47,0.469,0,2,0.0,2005,1,4,0.472
1,69,0.533,1635,3,0.111,3490,3,4,0.618
1,49,0.531,962,2,0.065,1904,2,5,0.76
1,53,0.472,1873,3,0.185,1647,5,4,0.573
1,39,0.625,2431,2,0.83,1903,1,5,1.632
1,41,0.708,1176,0,0.315,1564,2,5,1.184
1,34,0.7,2024,2,0.691,1686,1,5,0.903
1,64,0.6,1496,3,0.118,2412,2,6,1.032
1,65,0.667,1805,2,0.082,3981,2,5,0.65
1,48,0.778,681,3,0.473,2730,3,3,1.542
1,34,0.308,0,2,0.0,1361,2,3,0.66
0,18,0.5,0,1,0.0,821,2,3,1.058
0,21,0.4,2418,3,0.501,938,3,3,0.601
1,42,0.5,1678,2,0.218,1861,3,5,1.423
1,28,0.647,1208,2,0.56,1345,3,4,0.569
1,63,0.4,1669,3,0.175,2444,3,6,1.308
1,50,0.724,2517,2,0.094,1686,3,6,0.758
1,30,0.304,1387,3,0.663,1468,2,6,0.731
1,51,0.594,2072,1,0.179,2320,2,4,0.983
1,39,0.773,1418,0,0.5,1598,1,6,1.458
1,31,0.55,2056,2,0.435,1232,3,4,0.423
1,76,0.52,1151,3,0.378,4027,4,6,0.533
1,48,0.6,0,1,0.0,1922,3,4,0.926
1,36,0.565,1992,2,0.613,1355,1,6,0.715
1,42,0.826,2517,2,0.805,2361,1,3,0.696
0,14,0.4,0,3,0.0,708,2,2,0.718
1,62,0.59,0,0,0.0,1687,3,6,0.598
1,33,0.32,2338,3,0.313,1212,2,6,0.441
1,34,1.125,2517,2,0.727,1752,3,4,1.144
1,39,0.696,2377,2,0.239,1560,3,5,1.1
1,36,0.44,2517,2,0.603,1520,1,4,0.551
1,45,0.364,2073,3,0.202,1685,1,3,0.62
1,40,1.0,0,3,0.0,1678,3,4,0.96
1,26,1.0,1514,2,0.57,1627,2,6,1.193
1,61,0.906,1240,3,0.27,1637,2,4,0.856
1,42,1.211,1035,2,0.372,1707,1,6,0.816
1,25,1.083,836,2,0.034,1208,3,4,0.701
1,51,0.417,1956,2,0.23,1881,1,6,0.963
1,28,0.647,1996,3,0.247,1360,1,5,0.646
1,32,0.882,2517,3,0.737,1641,4,4,0.992
1,58,0.611,845,3,0.092,1820,3,4,0.673
1,35,0.591,2097,3,0.147,1505,2,5,0.407
1,38,0.652,2517,0,0.79,1627,2,5,1.144
1,34,0.889,782,2,0.124,1703,3,5,0.931
1,33,0.5,1024,3,0.064,1433,1,6,0.369
1,60,0.765,2288,3,0.196,2445,2,6,0.973
1,45,0.8,1832,2,0.09,1665,3,5,0.907
1,38,0.357,1043,1,0.03,1489,3,3,0.562
1,32,0.455,0,3,0.0,1393,1,3,0.463
1,42,0.826,1434,2,0.258,1820,1,5,1.423
1,58,0.758,0,2,0.0,2742,3,6,1.364
1,40,0.667,1014,2,0.051,1979,2,6,1.437
1,27,0.421,1464,2,0.589,1378,3,5,0.731
1,34,0.7,2439,3,0.534,1520,1,5,0.693
1,36,0.714,1394,2,0.36,1588,3,3,0.827
1,32,0.778,661,2,0.051,1282,3,6,0.725
1,59,1.107,1796,3,0.085,1872,1,3,1.182
1,63,0.5,1136,0,0.093,2295,2,3,0.753
1,28,1.545,0,0,0.0,1065,2,6,1.088
1,47,0.621,0,3,0.0,1550,2,4,0.69
1,57,0.462,2245,2,0.14,1527,3,6,0.635
0,43,0.536,2517,3,0.599,1489,2,6,0.771
1,30,0.667,997,3,0.237,1264,1,5,0.668
1,38,0.652,1180,2,0.055,1582,2,6,0.52
1,33,0.941,2517,3,0.136,1567,5,3,0.524
1,35,0.458,1372,2,0.553,1704,2,4,1.642
1,35,1.059,1881,2,0.544,1546,2,5,0.622
1,38,0.267,1790,2,0.275,1478,3,5,0.397
0,31,0.107,0,1,0.0,2132,3,3,1.23
1,38,0.357,1772,2,0.678,1419,2,3,0.611
1,27,0.588,2355,2,0.789,1065,3,4,0.602
1,40,0.538,2158,3,0.115,1364,1,5,0.446
1,36,0.636,2517,3,0.88,2247,1,3,1.254
1,26,0.368,2245,0,0.777,1111,3,4,0.772
1,42,0.75,1567,3,0.171,1836,3,4,1.451
1,35,0.522,1519,2,0.106,1164,3,5,0.256
1,54,0.459,1450,3,0.197,2005,2,3,0.739
1,35,0.944,0,2,0.0,1588,2,6,0.693
1,49,0.815,2472,3,0.52,2242,2,3,1.274
1,45,0.406,1418,3,0.653,1415,3,3,0.505
1,74,0.542,456,3,0.11,2483,2,5,1.126
1,33,0.737,2477,3,0.272,1239,3,6,0.515
1,53,0.71,1733,2,0.645,2057,3,3,0.706
1,26,0.529,510,2,0.05,1228,1,5,0.344
1,32,0.778,549,2,0.016,1629,3,4,0.78
1,58,0.487,1733,0,0.115,2076,3,3,0.635
1,34,0.214,1530,2,0.346,1231,1,3,0.518
1,27,1.25,0,3,0.0,1655,3,5,1.423
1,23,0.533,1085,3,0.053,1477,1,4,1.276
